date,stock_code,stock_name,weight_pct,holding_days
2025-06-30,096770,SK이노베이션(096770),0.4,0
2025-07-31,329180,HD현대중공업(329180),11.8,180
2025-07-31,068270,셀트리온(068270),12.2,60
2025-07-31,096770,SK이노베이션(096770),49.7,30
2025-07-31,012330,현대모비스(012330),3.6,30
2025-07-31,000660,SK하이닉스(000660),15.4,0
2025-07-31,035420,NAVER(035420),7.3,0
2025-08-31,096770,SK이노베이션(096770),12.9,60
2025-08-31,329180,HD현대중공업(329180),16.6,210
2025-08-31,068270,셀트리온(068270),48.9,90
2025-08-31,000660,SK하이닉스(000660),5.0,30
2025-08-31,207940,삼성바이오로직스(207940),16.6,0
2025-09-30,207940,삼성바이오로직스(207940),18.4,30
2025-09-30,000660,SK하이닉스(000660),15.8,60
2025-09-30,096770,SK이노베이션(096770),4.5,90
2025-09-30,267260,현대일렉트릭(267260),48.9,0
2025-09-30,012330,현대모비스(012330),12.4,0
2025-10-31,207940,삼성바이오로직스(207940),0.9,60
2025-10-31,267260,현대일렉트릭(267260),32.4,30
2025-10-31,035420,NAVER(035420),7.5,0
2025-10-31,329180,HD현대중공업(329180),59.2,0
2025-11-30,329180,HD현대중공업(329180),0.3,30
2025-11-30,267260,현대일렉트릭(267260),8.1,60
2025-11-30,035420,NAVER(035420),44.9,30
2025-11-30,017670,SK텔레콤(017670),26.9,0
2025-11-30,051910,LG화학(051910),19.8,0
2025-12-31,267260,현대일렉트릭(267260),17.8,90
2025-12-31,035420,NAVER(035420),2.2,60
2025-12-31,051910,LG화학(051910),34.3,30
2025-12-31,329180,HD현대중공업(329180),3.5,60
2025-12-31,207940,삼성바이오로직스(207940),35.0,0
2025-12-31,096770,SK이노베이션(096770),7.2,0
2026-01-31,051910,LG화학(051910),39.4,60
2026-01-31,329180,HD현대중공업(329180),5.2,90
2026-01-31,207940,삼성바이오로직스(207940),15.9,30
2026-01-31,068270,셀트리온(068270),18.2,0
2026-01-31,017670,SK텔레콤(017670),21.3,0
