date,stock_code,stock_name,weight_pct,holding_days
2023-09-27,079550,LIG넥스원(079550),0.2,0
2023-09-27,214450,파마리서치(214450),0.0,272
2023-09-27,003230,삼양식품(003230),0.0,0
2023-09-27,298040,효성중공업(298040),0.0,89
2023-10-31,267260,HD현대일렉트릭(267260),97.0,579
2023-10-31,272210,한화시스템(272210),2.9,0
2023-10-31,079550,LIG넥스원(079550),0.1,34
2023-10-31,214450,파마리서치(214450),0.0,306
2023-10-31,003490,대한항공(003490),0.0,0
2023-10-31,003230,삼양식품(003230),0.0,34
2023-11-30,267260,HD현대일렉트릭(267260),96.6,609
2023-11-30,272210,한화시스템(272210),3.2,30
2023-11-30,079550,LIG넥스원(079550),0.1,64
2023-11-30,457190,이수스페셜티케미컬(457190),0.0,0
2023-11-30,003490,대한항공(003490),0.0,30
2023-11-30,066970,엘앤에프(066970),0.0,0
2023-12-28,267260,HD현대일렉트릭(267260),96.3,637
2023-12-28,272210,한화시스템(272210),3.5,58
2023-12-28,079550,LIG넥스원(079550),0.2,92
2023-12-28,348340,뉴로메카(348340),0.0,0
2023-12-28,003490,대한항공(003490),0.0,58
2023-12-28,066970,엘앤에프(066970),0.0,28
2024-01-31,267260,HD현대일렉트릭(267260),97.3,671
2024-01-31,272210,한화시스템(272210),2.5,92
2024-01-31,079550,LIG넥스원(079550),0.1,126
2024-01-31,028260,삼성물산(028260),0.0,0
2024-01-31,003490,대한항공(003490),0.0,92
2024-01-31,064350,현대로템(064350),0.0,0
2024-02-29,267260,HD현대일렉트릭(267260),97.6,700
2024-02-29,272210,한화시스템(272210),2.3,121
2024-02-29,079550,LIG넥스원(079550),0.1,155
2024-02-29,028260,삼성물산(028260),0.0,29
2024-02-29,240810,원익IPS(240810),0.0,0
2024-02-29,064350,현대로템(064350),0.0,29
2024-03-29,267260,HD현대일렉트릭(267260),98.3,729
2024-03-29,080220,제주반도체(080220),1.6,0
2024-03-29,079550,LIG넥스원(079550),0.1,184
2024-03-29,028260,삼성물산(028260),0.0,58
2024-03-29,240810,원익IPS(240810),0.0,29
2024-03-29,064350,현대로템(064350),0.0,58
2024-04-30,267260,HD현대일렉트릭(267260),99.0,761
2024-04-30,204320,HL만도(204320),0.9,0
2024-04-30,079550,LIG넥스원(079550),0.1,216
2024-04-30,298830,슈어소프트테크(298830),0.0,0
2024-04-30,028260,삼성물산(028260),0.0,90
2024-04-30,240810,원익IPS(240810),0.0,61
2024-05-31,267260,HD현대일렉트릭(267260),99.1,792
2024-05-31,204320,HL만도(204320),0.8,31
2024-05-31,105560,KB금융(105560),0.1,0
2024-05-31,298830,슈어소프트테크(298830),0.0,31
2024-05-31,028260,삼성물산(028260),0.0,121
2024-05-31,240810,원익IPS(240810),0.0,92
2024-06-28,267260,HD현대일렉트릭(267260),99.1,820
2024-06-28,204320,HL만도(204320),0.8,59
2024-06-28,105560,KB금융(105560),0.1,28
2024-06-28,298830,슈어소프트테크(298830),0.0,59
2024-06-28,028260,삼성물산(028260),0.0,149
2024-06-28,087010,펩트론(087010),0.0,0
2024-07-31,267260,HD현대일렉트릭(267260),99.2,853
2024-07-31,204320,HL만도(204320),0.7,92
2024-07-31,105560,KB금융(105560),0.1,61
2024-07-31,141080,리가켐바이오(141080),0.0,0
2024-07-31,028260,삼성물산(028260),0.0,182
2024-07-31,032830,삼성생명(032830),0.0,0
2024-08-30,128940,한미약품(128940),99.9,0
2024-08-30,105560,KB금융(105560),0.1,91
2024-08-30,000270,기아(000270),0.0,0
2024-08-30,141080,리가켐바이오(141080),0.0,30
2024-08-30,028260,삼성물산(028260),0.0,212
2024-08-30,032830,삼성생명(032830),0.0,30
2024-09-30,128940,한미약품(128940),99.9,31
2024-09-30,035420,NAVER(035420),0.1,0
2024-09-30,000270,기아(000270),0.0,31
2024-09-30,141080,리가켐바이오(141080),0.0,61
2024-09-30,028260,삼성물산(028260),0.0,243
2024-09-30,032830,삼성생명(032830),0.0,61
2024-10-31,128940,한미약품(128940),99.9,62
2024-10-31,035420,NAVER(035420),0.1,31
2024-10-31,099320,쎄트렉아이(099320),0.0,0
2024-10-31,141080,리가켐바이오(141080),0.0,92
2024-10-31,098460,고영(098460),0.0,0
2024-10-31,032830,삼성생명(032830),0.0,92
2024-11-29,035720,카카오(035720),54.6,0
2024-11-29,003490,대한항공(003490),45.3,0
2024-11-29,035420,NAVER(035420),0.1,60
2024-11-29,099320,쎄트렉아이(099320),0.0,29
2024-11-29,000880,한화(000880),0.0,0
2024-11-29,032830,삼성생명(032830),0.0,121
2024-12-30,277810,레인보우로보틱스(277810),56.7,0
2024-12-30,003490,대한항공(003490),43.2,31
2024-12-30,035420,NAVER(035420),0.1,91
2024-12-30,099320,쎄트렉아이(099320),0.0,60
2024-12-30,000880,한화(000880),0.0,31
2024-12-30,032830,삼성생명(032830),0.0,152
2025-01-31,277810,레인보우로보틱스(277810),68.7,32
2025-01-31,003490,대한항공(003490),31.2,63
2025-01-31,035420,NAVER(035420),0.1,123
2025-01-31,058610,에스피지(058610),0.0,0
2025-01-31,000880,한화(000880),0.0,63
2025-01-31,032830,삼성생명(032830),0.0,184
2025-02-28,277810,레인보우로보틱스(277810),72.5,60
2025-02-28,003490,대한항공(003490),27.4,91
2025-02-28,035420,NAVER(035420),0.1,151
2025-02-28,058610,에스피지(058610),0.0,28
2025-02-28,000880,한화(000880),0.0,91
2025-02-28,068270,셀트리온(068270),0.0,0
2025-03-31,000720,현대건설(000720),66.5,0
2025-03-31,003490,대한항공(003490),30.8,122
2025-03-31,373220,LG에너지솔루션(373220),2.7,0
2025-03-31,000880,한화(000880),0.0,122
2025-03-31,214450,파마리서치(214450),0.0,0
2025-03-31,068270,셀트리온(068270),0.0,31
2025-04-30,000720,현대건설(000720),70.0,30
2025-04-30,003490,대한항공(003490),27.6,152
2025-04-30,373220,LG에너지솔루션(373220),2.4,30
2025-04-30,000880,한화(000880),0.0,152
2025-04-30,214450,파마리서치(214450),0.0,30
2025-04-30,006800,미래에셋증권(006800),0.0,0
2025-05-30,000720,현대건설(000720),77.2,60
2025-05-30,003490,대한항공(003490),21.3,182
2025-05-30,402340,SK스퀘어(402340),1.5,0
2025-05-30,000880,한화(000880),0.0,182
2025-05-30,214450,파마리서치(214450),0.0,60
2025-05-30,006800,미래에셋증권(006800),0.0,30
2025-06-30,000720,현대건설(000720),79.8,91
2025-06-30,003490,대한항공(003490),18.2,213
2025-06-30,402340,SK스퀘어(402340),2.0,31
2025-06-30,000880,한화(000880),0.0,213
2025-06-30,214450,파마리서치(214450),0.0,91
2025-06-30,090710,휴림로봇(090710),0.0,0
2025-07-31,000720,현대건설(000720),77.1,122
2025-07-31,042660,한화오션(042660),21.0,0
2025-07-31,402340,SK스퀘어(402340),1.9,62
2025-07-31,000880,한화(000880),0.0,244
2025-07-31,272210,한화시스템(272210),0.0,0
2025-07-31,214450,파마리서치(214450),0.0,122
2025-08-29,347850,디앤디파마텍(347850),75.5,0
2025-08-29,042660,한화오션(042660),22.5,29
2025-08-29,402340,SK스퀘어(402340),2.0,91
2025-08-29,080220,제주반도체(080220),0.0,0
2025-08-29,000880,한화(000880),0.0,273
2025-08-29,214450,파마리서치(214450),0.0,151
2025-09-30,347850,디앤디파마텍(347850),79.5,32
2025-09-30,042660,한화오션(042660),18.2,61
2025-09-30,402340,SK스퀘어(402340),2.2,123
2025-09-30,080220,제주반도체(080220),0.0,32
2025-09-30,042700,한미반도체(042700),0.0,0
2025-09-30,214450,파마리서치(214450),0.0,183
2025-10-31,347850,디앤디파마텍(347850),81.1,63
2025-10-31,042660,한화오션(042660),16.8,92
2025-10-31,402340,SK스퀘어(402340),2.1,154
2025-10-31,307950,현대오토에버(307950),0.0,0
2025-10-31,042700,한미반도체(042700),0.0,31
2025-10-31,277810,레인보우로보틱스(277810),0.0,0
2025-11-28,347850,디앤디파마텍(347850),87.7,91
2025-11-28,098460,고영(098460),10.4,0
2025-11-28,402340,SK스퀘어(402340),1.9,182
2025-11-28,307950,현대오토에버(307950),0.0,28
2025-11-28,125490,한라캐스트(125490),0.0,0
2025-11-28,277810,레인보우로보틱스(277810),0.0,28
2025-12-30,347850,디앤디파마텍(347850),87.3,123
2025-12-30,080220,제주반도체(080220),10.2,0
2025-12-30,402340,SK스퀘어(402340),2.4,214
2025-12-30,307950,현대오토에버(307950),0.0,60
2025-12-30,125490,한라캐스트(125490),0.0,32
2025-12-30,277810,레인보우로보틱스(277810),0.0,60
2026-01-30,347850,디앤디파마텍(347850),81.3,154
2026-01-30,080220,제주반도체(080220),15.2,31
2026-01-30,402340,SK스퀘어(402340),3.4,245
2026-01-30,353200,대덕전자(353200),0.0,0
2026-01-30,125490,한라캐스트(125490),0.0,63
2026-01-30,277810,레인보우로보틱스(277810),0.0,91
2026-02-19,347850,디앤디파마텍(347850),79.5,174
2026-02-19,080220,제주반도체(080220),16.9,51
2026-02-19,402340,SK스퀘어(402340),3.5,265
2026-02-19,009150,삼성전기(009150),0.0,0
2026-02-19,277810,레인보우로보틱스(277810),0.0,111
2026-02-19,083650,비에이치아이(083650),0.0,0
